"age" "pmaxCO2" "lw95" "lw68" "up68" "up95"
168.50166 1039.87308490887 790.952136433076 896.359869587262 1206.09550688881 1316.82843778807
169.00166 1044.1772408742 797.970885122502 900.55423799856 1208.41875696397 1315.20007972151
169.50166 1073.41204784422 784.596913989894 901.158051647861 1208.21982595191 1315.94226441583
170.00166 1061.98328926966 782.749406766984 900.409993676519 1208.19106886291 1322.42935383015
170.50166 1055.1261563759 782.608518759445 902.0473430778 1205.16584166236 1323.61715133023
171.00166 1053.1455051363 780.293878706324 897.878597674296 1197.99585743198 1306.99628358411
171.50166 1071.60027471422 767.433849007849 889.769485056587 1190.57369780395 1301.06095382929
172.00166 1070.38171472238 745.665124406051 876.392656575123 1178.19155584309 1309.22455105589
172.50166 1061.46216087255 718.033820607969 855.182033220794 1169.88369813312 1313.04722868559
173.00166 1036.89160327387 698.634469869849 836.666484138737 1161.13187066938 1320.57261820993
173.50166 1009.71439258497 679.645030006488 819.968917639435 1155.72848743527 1325.28745927141
174.00166 1008.57738014604 672.105680413424 806.613373131885 1155.93417538785 1322.20937189406
174.50166 1012.4947672636 665.279751711634 800.848503311627 1148.05009533563 1316.99139303347
175.00166 1011.46412188237 664.017149491465 800.688384993408 1141.24911722175 1307.48354895378
175.50166 1013.50600330686 658.632604677422 798.289934285891 1137.41280680224 1299.32064614065
176.00166 1009.4401024527 655.778309665059 787.586753788463 1134.57470228676 1300.96148090128
176.50166 989.544258078139 649.217158126462 775.480437297692 1125.91235617193 1302.68631077203
177.00166 972.8354944994 633.622222546389 763.264144541889 1122.00388867568 1307.27853899849
177.50166 965.739331742757 635.462989685351 758.670182129711 1118.25185219209 1301.02456541383
178.00166 959.127431148754 635.398195098894 763.215263988448 1113.55160073389 1284.19831717648
178.50166 955.374956655615 640.926972208709 765.772945359985 1106.18165512763 1266.79661413939
179.00166 945.347843099107 642.331563857142 766.071611614885 1092.59227259503 1250.7935913126
179.50166 955.208320113456 632.956716531298 767.5026605794 1089.33269696003 1248.17458932378
180.00166 957.497241542389 627.477684132027 760.743301723185 1089.45393812375 1256.36694432092
180.50166 956.360413043821 614.938431323877 761.400819928347 1094.70882244041 1254.64692437506
181.00166 957.670062447451 627.530730915291 762.946306046367 1100.53995527049 1259.62988117142
181.50166 930.394762976247 635.942286409251 762.038992056049 1097.07404206493 1272.75865340218
182.00166 887.497380007229 640.463372096948 767.412266943708 1094.73887357993 1280.15645057479
182.50166 858.651671970597 644.496629501963 764.915386963286 1095.62812085171 1295.26577149358
183.00166 870.742388525579 621.586574302805 753.743651165572 1099.24849561732 1312.71561420646
183.50166 920.97274621822 609.668452559489 739.066218673901 1108.04117883574 1327.09174406624
184.00166 924.825724365341 602.955284892066 738.081250578363 1123.30511200725 1340.28087463876
184.50166 929.770512301917 595.575465770696 742.103111408482 1150.44457239294 1366.06735973636
185.00166 935.172056699212 612.357708738511 754.301200602819 1175.75923281528 1396.68668566714
185.50166 957.049869044508 610.224963271269 764.477699469796 1199.28880360434 1464.49010007941
186.00166 985.022034520668 605.885942344364 756.961021956586 1253.7450894524 1570.34323742404
186.50166 982.772395334302 586.13450004427 744.506430257819 1336.97011150881 1690.28437900481
187.00166 1011.82508492993 563.612464059052 738.74967668288 1406.33820187552 1815.05670529139
187.50166 1037.0089409139 535.311687469281 749.810163251654 1469.28455006213 1954.51626669351
188.00166 1009.00464894639 554.489085903157 767.397328813553 1525.28639756952 2023.74893784322
188.50166 1018.25945466369 549.869842195561 788.626633315756 1595.39009997986 2138.29763907378
189.00166 1191.00711255592 555.417906792733 825.649422705682 1662.1344188576 2228.7092392105
189.50166 1171.20637272172 562.024791159789 858.50502064686 1752.65574222556 2406.83590738501
190.00166 1227.29545143405 581.390047430577 894.072722508702 1847.76288292495 2528.22275116117
190.50166 1279.91663665839 620.487126074505 920.136992273571 1923.78926698776 2633.26020059682
191.00166 1332.65972875347 629.719289349478 959.690136115841 2029.23130489577 2708.69415112462
191.50166 1371.95026180084 649.185931554715 995.375121288614 2101.19865242766 2778.69914350161
192.00166 1405.91177389686 696.462055166711 1039.34180913719 2154.52228120902 2825.88154047507
192.50166 1437.77010694182 742.788919480718 1081.58354542533 2213.52779535898 2828.6477759383
193.00166 1505.18388830476 808.733972252734 1141.81657164233 2238.56068388494 2839.55295602394
193.50166 1603.17322561761 843.443265292586 1207.02813017759 2259.5703693204 2848.41436192176
194.00166 1670.99257850367 880.948149480593 1256.22089345742 2302.38046935261 2890.66894301669
194.50166 1707.08491558618 922.741868394244 1295.58980206469 2333.11527011791 2889.66454129195
195.00166 1709.48428662107 978.043997077821 1329.22401820798 2338.41067270345 2917.53705342309
195.50166 1705.38122008939 1009.41947227316 1359.1161106551 2333.68564673556 2878.0543018312
196.00166 1677.06148154055 1058.02344922109 1388.30149021409 2310.50351367065 2813.4696515469
196.50166 1648.66290906335 1097.90105257489 1423.97002816459 2278.22677676481 2743.93479409024
197.00166 1663.15978000619 1142.77994010649 1431.80476682373 2239.01112525252 2651.36444300082
197.50166 1668.44439776425 1178.25374259763 1431.66078393768 2205.81574116745 2597.18835841709
198.00166 1669.70665223388 1168.4743170964 1440.44874582906 2182.01394730998 2582.79663273094
198.50166 1668.45573212069 1144.62474680282 1434.72968409307 2161.1059198573 2525.38420513089
199.00166 1656.70486878183 1160.6812288705 1440.81586932571 2141.64826721846 2465.74959841714
199.50166 1651.82647267836 1185.51206457212 1440.65478927556 2103.72924055495 2396.48728112101
200.00166 1694.19861518686 1165.72748947128 1435.78230797346 2056.51034615656 2338.98416746284
200.50166 1685.64242731409 1162.93062760706 1418.31168054544 2024.13737788392 2306.84548729173
201.00166 1653.05295551662 1150.45673022137 1389.87176679868 1988.78076821389 2282.44195773635
201.50166 1619.94823112313 1133.94410768167 1362.42080985389 1963.19087150899 2245.71336193624
202.00166 1599.4518209684 1109.5639114478 1346.26052974549 1942.1573573124 2226.89053019112
202.50166 1596.78687582469 1083.9979962665 1335.41898042642 1910.10017191206 2192.28485988367
203.00166 1583.16235798144 1078.0987526148 1319.51510229517 1873.36416403062 2113.69391075399
203.50166 1543.7556017352 1073.83451923321 1293.88107019508 1828.26416709084 2066.21351977899
204.00166 1533.5233829773 1061.1922942098 1268.37579272514 1787.06999643716 2052.10600657297
204.50166 1509.06962797685 1038.49770054044 1239.797977031 1761.65421753843 2013.77594843546
205.00166 1494.46989682912 1011.39247465231 1210.74197221701 1744.36128570507 1976.51784890157
205.50166 1477.53507623297 983.799991489924 1194.24034560677 1727.66902363858 1956.21273022404
206.00166 1472.07364678433 973.669213529319 1183.81448753355 1707.02179875491 1937.22139889265
206.50166 1466.38739862857 977.273506589426 1164.72924073513 1682.37393279071 1906.07441453159
207.00166 1439.31080195968 957.590108340949 1152.65403352091 1659.50584929994 1882.50077275853
207.50166 1402.1269045067 947.637075443052 1125.76310744839 1641.14783335692 1855.48695957723
208.00166 1276.0711091904 934.927532158112 1108.6668499128 1623.06017837168 1820.64099717476
208.50166 1261.11705403145 912.921583128563 1095.7475114769 1623.22966485962 1825.92140754219
209.00166 1240.91545136853 889.190401532759 1083.98112804792 1613.60641269178 1835.15540854126
209.50166 1234.33978022921 886.954905007946 1080.8475520042 1602.65329545971 1831.90795120902
210.00166 1250.47290808275 868.223816168422 1083.29641485338 1589.53849854554 1808.64462172102
210.50166 1272.94086827427 868.327562094209 1081.70136841721 1584.38216133611 1808.07004486207
211.00166 1289.31633928397 866.114139673305 1074.91117013769 1584.13724415341 1809.49744041516
211.50166 1312.90141706636 863.612100106628 1064.80565875197 1588.32348844703 1832.98891395188
212.00166 1317.78901598955 858.136622743297 1063.68429400175 1599.21020376007 1854.29485153017
212.50166 1315.20963082836 854.661936500435 1069.59670720671 1606.14970566825 1870.17952364689
213.00166 1324.37189431089 861.55021330988 1084.6025547793 1619.89349379436 1874.01004161759
213.50166 1298.92985698845 893.377871386031 1097.2399604146 1632.61220062222 1884.23853896067
214.00166 1305.40879332933 918.315890916931 1116.59476586042 1664.2539269927 1899.02252583078
214.50166 1280.89664457704 930.011138376346 1130.17947659867 1708.75442382934 1949.05482222936
215.00166 1276.80000998452 936.494026326849 1133.51047057921 1733.09930744212 1988.62773677294
215.50166 1391.85808305277 931.021226252331 1141.71157576008 1760.09351114091 2014.46556691833
216.00166 1391.34109054311 943.567376556318 1148.24539958097 1788.56647635158 2067.31398340422
216.50166 1421.73719908464 956.65423880655 1176.35009121619 1809.31479091739 2099.67668178468
217.00166 1453.09658208638 1006.63140998095 1201.01877545404 1837.45356540444 2135.8091408552
217.50166 1473.8720940666 1026.63242377366 1229.53554380979 1870.1493746332 2157.74368910849
218.00166 1511.4350736414 1033.26555880658 1256.11798623575 1925.61177201424 2226.64919054061
218.50166 1567.6207488084 1034.79373766423 1283.45927516115 1975.53244184216 2311.37850208253
219.00166 1630.6753004645 1035.43348590493 1297.24814525295 2019.31172873422 2372.73833015508
219.50166 1680.46089371484 1050.88435198955 1312.5583872158 2060.71647954944 2397.6291783458
220.00166 1700.49040758317 1067.17489443175 1342.06425324588 2088.10126648799 2407.99849381026
220.50166 1709.74205130824 1118.4115233884 1372.80144111686 2115.57618466752 2484.54124919699
221.00166 1755.90552138528 1128.8444763979 1399.64980075193 2146.40882383799 2529.32551207604
221.50166 1791.77912658223 1149.0348430851 1424.76400885497 2201.75683540584 2630.81204694352
222.00166 1796.17907047832 1162.08123158904 1442.02834766495 2241.01492380188 2693.08792161298
222.50166 1803.33791309909 1159.16346908689 1443.27054873171 2284.52519012205 2723.23153308129
223.00166 1798.28851640596 1160.8618512149 1458.9370366395 2311.94471628114 2762.25893478224
223.50166 1798.70990557652 1182.93884061828 1470.1646171803 2327.34779159496 2789.08496365957
224.00166 1846.34448885465 1204.87147237652 1483.95471988838 2356.84256804678 2792.69135631394
224.50166 1923.94693581899 1207.748010486 1507.0547097098 2384.6024028367 2768.08776397377
225.00166 1936.19636736836 1202.47238242736 1522.96521654794 2412.11977808768 2825.13480460395
225.50166 1969.35448841052 1207.17124502718 1538.19151020375 2433.06953993712 2862.86144797652
226.00166 1958.18183944242 1217.22025165874 1529.92961466876 2451.98755724698 2921.7226534761
226.50166 1871.91908656457 1218.88388073131 1525.13044802359 2449.30224051095 2932.83350044696
227.00166 1831.94743091649 1239.41557260736 1531.9299372023 2436.98956546793 2871.77351628091
227.50166 1806.27376465239 1257.45481983559 1528.53150993623 2415.93607586412 2833.7551181842
228.00166 1787.49334339497 1265.72106972832 1519.4617756529 2389.17933994599 2771.60366919935
228.50166 1819.79833715548 1265.36597354148 1505.7426552854 2388.01335331147 2724.03529731365
229.00166 1798.84434045531 1247.52962041972 1473.53097498823 2328.87236409607 2680.28306668354
229.50166 1784.5417520975 1218.93886813403 1456.14977140882 2305.27681590764 2707.01883240136
230.00166 1775.75943686775 1187.93405196708 1436.69477530099 2269.57491307438 2662.21349848511
230.50166 1735.37507743768 1156.91865781679 1410.49257252075 2241.99857149859 2653.33884330199
231.00166 1624.57215855326 1132.91238572117 1405.7328096768 2213.43673299599 2618.82338100007
231.50166 1584.02918179109 1126.66655930117 1382.76495816574 2173.76695010062 2569.93601933928
232.00166 1599.34142315811 1085.6209823041 1347.36248938961 2127.0795774572 2535.45319454091
232.50166 1570.3854255478 1033.02460248607 1306.52813270224 2095.11882859857 2536.31573112384
233.00166 1571.86832915213 962.558491261392 1265.99180798613 2083.07123728013 2542.84241479223
233.50166 1557.18477417828 899.368048630953 1208.11755514749 2080.220285344 2533.07706211155
234.00166 1533.78550553027 841.897123924241 1151.3834112875 2058.38552593541 2531.41968042839
234.50166 1501.64232619048 777.62658926594 1110.63185337806 2025.66120183863 2494.34006826459
235.00166 1422.12195855434 738.195113659722 1060.41059259488 1964.22593966294 2490.06686592717
235.50166 1366.73482025151 688.106769809992 1003.44396027707 1919.01820328985 2512.04160824318
236.00166 1312.36734682728 660.973504070939 947.980445782656 1880.68786973865 2550.22802585141
236.50166 1237.50905331349 622.875986050505 888.854510115723 1830.77564291803 2544.05383625173
237.00166 1163.46844582628 536.348327146874 827.426442928332 1817.83684211962 2564.36583066028
237.50166 1107.61094410227 492.096455315035 780.220360656904 1767.89157736849 2510.39501573446
238.00166 1064.547159748 465.637455910602 736.196775132122 1711.86392605968 2447.22350456206
238.50166 1012.83523575613 440.229635800764 696.018753405934 1634.87853314247 2328.41430926544
239.00166 935.454968538598 403.030492359862 657.754921029346 1534.08021946573 2186.67289857185
239.50166 807.022824477193 369.357131191754 614.652560128424 1442.4371160139 2083.84555534856
240.00166 770.081595336588 335.765769124046 575.820092233902 1398.28539313531 1968.06141940797
240.50166 942.813896451774 296.655046587736 522.289297311876 1361.00274660605 1920.02674622461
241.00166 885.071109935568 267.644671306572 489.920957547353 1322.01326562108 1873.04997460199
241.50166 845.560607117825 256.295586973004 465.105350921714 1261.26366333089 1816.4318365323
242.00166 784.312948837458 264.890637510094 451.312109298104 1183.14777097126 1686.19400529325
242.50166 636.898946082998 264.452729367068 444.006807792217 1119.57465424923 1558.05622105403
243.00166 622.310321294127 258.120930540831 441.903224922656 1066.64321865834 1455.52655440303
243.50166 597.455434561674 251.129457920334 432.537500549652 1032.59567637324 1365.60724736422
244.00166 572.687765683561 233.202191177784 414.35605684297 1022.62419006887 1334.57772315869
244.50166 556.746450241777 223.028478927927 403.606878583058 999.425839712617 1308.4489637129
245.00166 542.786459790429 222.903623299818 405.392735265991 991.33419775908 1295.72821494375
245.50166 558.144404187236 243.08902265283 419.045986885998 989.823103485473 1279.34762778477
246.00166 588.687335650832 264.896799351792 442.845430573577 998.566922223035 1266.56457032836
246.50166 642.559042101147 270.292400093815 459.81292805156 1015.31787849563 1315.16759505748
247.00166 677.613855183271 287.883013650112 470.480947461444 1042.62545789243 1351.30315257155
247.50166 699.322771282175 303.651350100501 482.264665133129 1073.55636403028 1413.83104154179
248.00166 718.000924258224 291.405926666197 486.241161987773 1078.1810260711 1431.2960139517
248.50166 738.025787539236 305.797581808439 497.692183707618 1079.3093692734 1460.46079158404
249.00166 743.808568046509 337.503613960672 530.23717746639 1094.42117739723 1493.00721186939
249.50166 749.800261433176 351.835607224912 567.045433771156 1113.84400480339 1507.05286564221
250.00166 846.925569142988 382.082776769935 588.702815843302 1145.69891698017 1532.51153111944
250.50166 860.775458195926 395.864736277566 602.983127969717 1170.35418660728 1570.43007489718
251.00166 872.900452178226 412.848823682501 618.021080790672 1196.73558967515 1582.61266891701
251.50166 832.036620381869 399.414469698893 621.778402014237 1207.7927412625 1563.03755392621
252.00166 822.435027534407 405.114326454167 631.655824733931 1204.20187044159 1527.86445478903
252.50166 813.343479110012 405.876431900253 624.381701372806 1194.18163363276 1493.44783870936
253.00166 814.303572582942 399.421753373285 626.070376974089 1196.65799727485 1428.13159752176
253.50166 808.498179356745 404.473229949031 620.9978379034 1165.85122446762 1409.08340572115
254.00166 802.040772086759 397.566464552118 619.881166907657 1134.31108870357 1408.85336356675
254.50166 789.581837447566 380.627011858144 606.666449899625 1101.50092994157 1407.96352841259
255.00166 775.065676703618 373.638030039709 584.767204179821 1086.29244076921 1407.51432357407
255.50166 744.738907098071 367.573208389687 572.226091973438 1067.47949213668 1380.38746068755
256.00166 716.107122867005 351.204690040791 552.639239125204 1031.13700373739 1343.09574858154
256.50166 695.909126714136 335.320895888028 525.857936974049 982.791949417196 1294.1696862348
257.00166 685.083212491494 297.421370000034 499.951682526066 945.011150099052 1241.18573797604
257.50166 648.866997666914 262.314048370637 475.009687451608 904.017283588802 1190.2143658878
258.00166 614.558521667943 231.969314729858 427.044370988254 871.455132006912 1140.46238251879
258.50166 578.712382243902 195.858264466523 396.454184831563 843.417882585146 1091.07576389603
259.00166 561.365424862992 181.48498531598 367.161558727423 817.413611780388 1079.22448072192
259.50166 550.232224543652 176.160472459801 353.532506607465 799.662070072788 1069.0116307565
260.00166 559.003484628728 166.643480948639 343.897650409038 783.776104880554 1038.1047112873
260.50166 555.039784632363 172.920623112187 340.272328682266 757.094380252234 1005.41040707516
261.00166 532.980961677165 160.775870756032 327.481600875198 737.685374937176 977.446022701339
261.50166 498.352923949148 152.008495070566 309.228845580553 717.363460860107 973.134887945615
262.00166 486.238739438843 130.226540912446 299.705175094889 712.396490684922 952.476273677001
262.50166 470.696948909001 126.487045323675 286.616453005613 701.795321349497 951.202129911987
263.00166 457.526578366863 106.813387031265 280.345890896004 690.261152097415 947.194189186988
263.50166 442.394004982069 110.692618345812 268.560779219562 685.380567559889 941.525039478323
264.00166 423.495101450256 101.987336327274 267.085525523042 678.123589367572 923.308475183733
264.50166 407.325719260983 101.588413564507 258.639603023312 663.504381411122 917.139690990811
265.00166 407.190132479775 107.080875617216 253.253284267615 661.397699803445 921.524287673916
265.50166 408.594693119435 108.993271702607 255.177798416855 660.142406433095 929.033010185808
266.00166 412.579277892547 105.039397261118 256.870618067643 659.969325265806 921.839772425731
266.50166 421.300732472749 113.808611941624 264.276113165236 647.804428325053 911.040906934311
267.00166 432.130747453471 123.554841735666 272.335538850303 642.851804102704 901.985397559122
267.50166 432.454349147536 140.25491458359 276.974467054276 633.225585361136 857.382455861607
268.00166 430.378235638348 153.281913827252 279.051720824535 627.336818419138 822.698924934339
268.50166 422.389967715501 158.702420386505 281.633369867582 615.350799781018 798.676462552162
269.00166 426.594416172977 178.307447691077 286.224942165686 619.870536967322 779.141305199133
269.50166 437.052688124434 187.476808690651 295.878997504372 620.204142481913 771.54511194304
270.00166 450.527273356998 197.233150191044 306.172301184912 625.844367684793 777.790742939875
270.50166 467.670893021844 209.110466540221 320.200772127189 641.513180526089 807.462600864805
271.00166 470.870601122539 217.601874311634 335.139266917891 663.5671316508 830.836876848577
271.50166 512.284578008953 228.171295394543 351.322604717292 690.382839879223 850.760443750913
272.00166 539.16062250975 233.110819563454 359.516052915236 720.418045705838 877.858825195259
272.50166 556.222392591935 243.797808479136 369.329499401671 746.000855375079 911.163118473025
273.00166 570.917017620379 256.037911855479 380.327794007177 769.52509888779 948.119045199479
273.50166 587.028641281272 268.177079158864 398.069889429624 795.046896757081 978.411827099752
274.00166 593.073270372998 286.470378985417 422.030722513664 826.675703780851 1011.00185696379
274.50166 615.209145631052 318.477842222915 447.098185708505 863.037786840166 1036.45245965668
275.00166 637.059401361233 337.250914895021 471.240695871097 901.9103575102 1090.5508412102
275.50166 656.01120267048 356.761655613498 497.718276188718 942.536461246244 1133.65299645294
276.00166 671.624707777314 369.975869544515 525.606290869286 973.136424823931 1176.76074106751
276.50166 683.785957936539 384.432591602101 544.469861613249 998.544670379005 1210.69614105502
277.00166 689.827533721 405.503590649959 563.944068381188 1011.97831835098 1218.7653913232
277.50166 700.113079544944 428.068114830016 583.525320184808 1024.47117054579 1230.43713527304
278.00166 709.234848241879 453.065150691263 600.875736810334 1024.98010354552 1258.80677250608
278.50166 778.539875094908 475.07232381459 609.557584669149 1036.90772129623 1256.82677670987
279.00166 787.31034846758 489.177828565041 620.160261475026 1038.86126181178 1255.51706796279
279.50166 782.953532595546 501.339274136995 626.006194907601 1053.51271358481 1264.70407639344
280.00166 785.218394139874 502.095634075509 634.47075627464 1062.59478127886 1280.41850726487
280.50166 793.080331022861 505.630940228523 642.918519677036 1060.14136649581 1284.44798933504
281.00166 797.054670950839 518.520010373275 644.517336236356 1054.99576159136 1270.40717473592
281.50166 779.661215298618 515.697735735513 649.142138579225 1044.77605392199 1256.34576696687
282.00166 773.059322696673 513.234843222023 647.147291151591 1042.63871169442 1240.52422220338
282.50166 800.156972120799 507.59435741529 642.399925559915 1037.66202178531 1233.44830219241
283.00166 787.220147687524 482.729469055742 634.081492455679 1030.90750778768 1225.14544245527
283.50166 755.947327290819 475.441251886472 633.359005750016 1029.35212478961 1236.82496788003
284.00166 758.086731287672 480.322913339471 633.497325490674 1018.60030559384 1228.5601512162
284.50166 763.313172984386 477.943251409858 630.88457283222 1009.20172813066 1208.39598342241
285.00166 759.898652286032 465.565107443339 626.341449285606 994.602824724958 1205.17133575282
285.50166 770.976030218736 467.098805350445 620.329365803411 984.799615807759 1190.59036350955
286.00166 784.800439682771 455.010883180408 611.344090691711 975.8698139374 1169.05636172973
286.50166 786.301709395887 447.327913719504 601.348222753838 974.678802551586 1182.99000807552
287.00166 771.762682178567 433.303566015317 590.777786713217 970.227012791185 1181.31597477622
287.50166 764.659480149834 421.493445173263 578.940885074222 963.3261630288 1178.77289949749
288.00166 741.692796651962 429.770910270997 573.184872950718 952.104436421575 1177.60999104543
288.50166 710.444426280708 422.113375280675 564.917036736774 944.801408998514 1171.34252027566
289.00166 714.077271011258 423.588429180971 556.426284408966 934.387226011964 1164.96598403172
289.50166 685.844543585484 425.296520453049 552.119965149695 939.305000284589 1140.71526923155
290.00166 678.996420302031 411.254811400494 541.159203917596 938.773948360861 1148.62790165869
290.50166 649.3816898403 399.186249152973 524.86759365383 937.182149323021 1161.39443825594
291.00166 638.537710159124 387.830051648404 509.164699403506 929.49892043519 1156.43488325091
291.50166 635.95464024762 372.164367706694 498.46330332185 921.220658592732 1161.23261746041
292.00166 636.288041936215 360.765645930753 491.878577480728 910.569023788222 1158.20734676978
292.50166 669.42944734028 356.278556387009 487.606244796723 903.584066740686 1148.69071212459
293.00166 663.469763079622 326.651381274384 471.204701404294 896.37171661359 1154.40453626701
293.50166 624.889281257696 306.088141071728 449.621421077689 895.868468910841 1125.59418850497
294.00166 607.341128507102 283.740874585228 433.964741307231 897.466905314394 1135.7589742127
294.50166 602.022138147917 273.626711297976 420.363894061694 898.164963361765 1127.84114029196
295.00166 586.867225165261 259.658490185736 413.005446570169 887.53182380232 1107.4514640095
295.50166 569.605457030771 246.90061884206 410.314095345976 871.629816218894 1096.3940745927
296.00166 562.67268076377 236.526929910675 406.145106161481 860.995245991304 1083.51356707026
296.50166 568.797265810377 224.833115412333 385.062320436702 846.448803378793 1088.00910218034
297.00166 548.969911455114 203.884396355398 372.56387679238 845.658624225099 1088.40266593297
297.50166 529.674469358272 191.934298807 354.300301429682 840.415396784162 1082.87174331438
298.00166 516.804385537657 185.109616988599 342.645192124853 827.812330579178 1066.74894747078
298.50166 505.491763758642 177.828280885901 336.198850439823 817.965511778441 1042.22327212635
299.00166 495.950479791303 179.022472186773 344.726200302794 806.971150962034 1027.40732032021
299.50166 494.683267935327 183.603577586329 348.276119213636 786.697346698903 1000.36655095876
300.00166 509.181829422373 185.344864137154 342.954621900829 771.309172508425 990.234229609374
300.50166 550.55256213938 186.167161251423 333.31950175216 754.814555068104 978.564991968539
301.00166 541.572399362274 175.779869613816 330.670446568274 749.430192248473 969.198228036778
301.50166 530.769440337696 167.575847646761 321.159491338571 739.790221838827 955.559846229412
302.00166 527.331946586205 165.703564805225 314.048575941761 722.465889937428 934.866036834048
302.50166 522.953600777292 156.102776511192 311.184889958805 704.906299373117 921.370962967742
303.00166 468.613164169644 150.900365306012 312.76353301208 691.269704752656 896.605217784134
303.50166 501.971196055131 139.460533655122 307.030145732954 679.534314236989 882.618971980221
304.00166 491.950662863173 135.313966881672 304.528958317063 665.839028386083 870.109001912725
304.50166 471.273087284857 119.610278729251 298.88568075767 656.127922111535 851.121093908964
305.00166 462.289540828471 113.818391704704 287.314921495078 647.149226528609 850.823384579268
305.50166 455.127540604616 107.095837512148 278.815335160135 638.208701784093 836.830457397492
306.00166 450.320838781167 111.866249712407 275.667511786389 623.602780758809 806.93337392808
306.50166 440.268762826859 118.475708008141 272.333069259381 606.608713062973 772.309149818844
307.00166 417.743253120593 117.073161345572 268.923298961481 587.685199468182 760.26573413447
307.50166 377.507947811106 116.707164601716 261.45369485908 572.578782979776 752.72737903978
308.00166 465.011485117 126.464447133289 261.135560010216 561.465053708446 729.992424053446
308.50166 451.841987165299 132.03123665419 253.986241222237 550.548339113099 710.087915354434
309.00166 438.178191979826 133.307705725193 251.216787660018 537.086526427258 686.315651655963
309.50166 425.82783067986 142.259876122538 252.561178365901 521.362128674037 659.623923424064
310.00166 409.011696586299 155.266444076155 255.730273397049 501.104496156882 625.585072852279
310.50166 382.901797418296 171.091034354175 257.201482401429 486.819759890621 583.385829561496
311.00166 364.641849599662 178.846849905043 258.511538468501 468.328088800229 557.631498028945
311.50166 356.545373450437 185.117952673639 258.104664684429 454.269880966124 533.930678572957
312.00166 347.925467754217 188.083160630557 257.82912399975 447.659711968693 520.490371169653
312.50166 330.582197350436 195.137836431748 259.558985204495 439.020769896337 511.913307553344
313.00166 340.367828896829 196.826148561623 263.520281146907 433.552473196389 500.482401028485
313.50166 340.179752364493 203.897324512731 264.5754684827 425.258182536012 489.330867091165
314.00166 345.025509011374 210.879316138626 269.186823292217 417.903428704562 482.490845417361
314.50166 331.800411849431 211.387476494949 269.952821276031 414.66365365042 482.691352048828
315.00166 332.875561640844 206.173306053753 267.597598196391 416.023242451149 485.438940252754
315.50166 329.669985543671 205.133193469713 264.844381259423 414.519784385553 483.450680106392
316.00166 331.532917024713 203.229718380571 262.874093246419 416.695141535425 480.212978147204
316.50166 339.606606951895 196.20540883686 263.038578116065 420.288229914512 484.197001305409
317.00166 335.883238144557 189.338813945707 260.257298870258 427.952070233555 498.146066993595
317.50166 343.110649172628 183.57914008768 258.918957456067 436.526756539548 508.454677695641
318.00166 347.448507758005 175.854793038095 252.565742658891 444.624718573696 534.312471224582
318.50166 355.75145765092 166.592837602684 246.961793395638 457.367702446339 539.15283268119
319.00166 357.995542771413 164.086544286004 244.546192497141 461.195950576574 555.850802877752
319.50166 358.992697493938 158.333674011917 244.113828870379 463.911768556496 561.382914364125
320.00166 365.892667069766 147.082546465512 238.968495774077 466.755501020367 566.446580341891
320.50166 359.908735451262 142.749655972757 232.280478315076 467.424843770521 576.986421962852
321.00166 349.033832943423 129.871233954543 229.463044108665 472.734401910233 587.304977548969
321.50166 340.650470301062 128.669944733607 221.370097477834 476.071200290749 595.351342032221
322.00166 340.5256870999 123.393811785559 219.958554960191 481.160566242726 594.600703784036
322.50166 338.011437828868 129.987937301761 216.639951111797 479.489761855437 595.73260404129
323.00166 334.062859611606 131.145079522217 215.107345116607 476.002001592528 587.582007505574
323.50166 335.538369820252 136.224890285086 216.191937496411 467.842906652399 582.585753026411
324.00166 327.666036996327 138.965746474449 219.870749341784 459.491195792547 582.90376371847
324.50166 319.262183461511 131.495187396469 217.982861664511 456.898347966856 570.43433271876
325.00166 327.51202764255 118.617473908151 216.927317424207 451.109162806673 563.442667623469
325.50166 336.583869441198 108.549431129461 210.779490570805 451.510800330413 559.769778024152
326.00166 336.829460363789 101.520515542079 209.315020429031 451.791020780551 565.228849395182
326.50166 324.381287037017 94.3452759432798 208.714705455314 452.816017284489 571.678805333904
327.00166 325.828691371376 90.0068307933715 206.899686552555 450.39497912807 568.952289480998
327.50166 335.683997303071 77.3292475970745 201.388541631263 455.301346293685 567.998329313826
328.00166 333.985363094287 70.5969852285047 195.882328224207 462.30426091986 577.244699088118
328.50166 326.261347919035 45.0153800181817 186.018447288245 470.007445669644 600.403725463603
329.00166 292.514525658238 30.7194470661595 175.887732837015 471.343380487325 610.637238055434
329.50166 285.95802814872 11.4236337753147 172.760779166808 480.241535165162 627.046300430502
330.00166 307.495070145173 -5.10014800371527 173.442347122591 489.53202070818 637.202339160482
330.50166 315.686959089369 -5.0837613194463 174.46109688611 498.612643838061 642.357028262499
331.00166 313.959499940283 -12.6596939710518 168.086399926631 508.311521156933 670.445629388666
331.50166 314.805719676962 -12.4810255320922 161.874890809276 521.794425460329 684.421580641543
332.00166 306.555877696764 -23.260848530705 158.641067551324 532.272997845592 713.445237174644
332.50166 305.698633660217 -30.7147772210417 159.178950714443 547.377404297983 734.219925454805
333.00166 312.97284267813 -37.5229151394252 156.756326568048 557.229411106456 751.40226876593
333.50166 324.682471808101 -35.8881886259417 158.923555857692 567.986285823279 777.553377121051
